standardised_income_difficulties_cant_afford_night_out__synthetic_estimates, median_equivalised_household_income_synthetic_estimates, standardised_income_difficulties_access_money_synthetic_estimates, standardised_gini_coefficient_synthetic_estimates, standardised_leaving_low_income_from_benefit__synthetic_estimates, income_difficulties_cant_afford_night_out__synthetic_estimates, gini_coefficient_synthetic_estimates, median_disposable_household_income_synthetic_estimates, poverty_rate_synthetic_estimates, standardised_poverty_rate_synthetic_estimates, sa2_main11, standardised_median_disposable_household_income_synthetic_estimates, income_difficulties_access_money_synthetic_estimates, standardised_median_equivalised_household_income_synthetic_estimates, sa2_name11, leaving_low_income_from_benefit__synthetic_estimates
0.933871256,741.4,0.748628487,1.138083917,0.987945724,17.0,0.32,1287.4,6.7,0.695482165,401021005,1.202303926,9.8,1.17293244,"Hahndorf - Echunga",21.74
0.769070446,821.4,0.565290899,1.102518795,1.063382242,14.0,0.31,1512.2,5.9,0.612439518,401021004,1.412244832,7.4,1.299496502,"Aldgate - Stirling",23.4
0.977818139,720.4,0.733350355,1.102518795,0.997488898,17.8,0.31,1259.8,8.6,0.892708451,401021003,1.176528263,9.6,1.139709374,"Adelaide Hills",21.95
0.582296195,954.6,0.687515958,1.280344407,1.241521489,10.6,0.36,1306.6,8.2,0.851187127,401011002,1.220234822,9.0,1.510225664,"North Adelaide",27.32
0.955844697,728.4,1.054191135,1.102518795,1.143363128,17.4,0.31,1180.0,8.1,0.840806796,401061020,1.102002977,13.8,1.15236578,"Nailsworth - Broadview",25.16
0.966831418,576.0,1.390310048,1.529300263,1.562808346,17.6,0.43,894.8,23.5,2.439377743,401011001,0.835654461,18.2,0.911261243,"Adelaide",34.39
1.043738462,616.8,1.100025533,1.138083917,1.144726439,19.0,0.32,927.6,10.8,1.121075729,401051018,0.866286408,14.4,0.975808915,"Payneham - Felixstow",25.19
1.263472876,593.2,1.115303665,1.03138855,1.010667567,23.0,0.29,1017.0,11.2,1.162597052,319051526,0.949777142,14.6,0.938472516,"Tinana",22.24
0.878937653,741.4,1.100025533,1.280344407,1.235159373,16.0,0.36,1092.6,10.2,1.058793744,401051017,1.020380044,14.4,1.17293244,"Norwood (SA)",27.18
1.373340082,483.4,1.222250592,1.066953672,1.063382242,25.0,0.3,745.4,18.5,1.920361202,319051525,0.696129677,16.0,0.764763342,"Maryborough Region - South",23.4
1.538140892,497.4,1.695872696,0.995823427,1.028390604,28.0,0.28,748.0,15.1,1.567429954,319051524,0.698557819,22.2,0.786912053,"Maryborough (Qld)",22.63
1.637021378,492.8,1.680594564,0.960258305,0.981583608,29.8,0.27,797.6,15.9,1.6504726,319051523,0.7448793,22.0,0.779634619,"Granville",21.6
0.802030608,798.4,0.580569031,1.102518795,1.051566883,14.6,0.31,1473.0,6.6,0.685101834,401021010,1.375635919,7.6,1.263109334,"Uraidla - Summertown",23.14
1.219525993,696.4,1.14585993,0.960258305,0.983401355,22.2,0.27,1202.6,8.0,0.830426466,401021009,1.123109136,15.0,1.101740156,"Nairne",21.64
1.571101054,469.8,1.420866313,0.960258305,0.974312618,28.6,0.27,736.2,17.3,1.795797232,319051522,0.687537789,18.6,0.743247451,"Burrum - Fraser",21.44
1.50518073,498.2,1.573647637,1.03138855,0.985673539,27.4,0.29,765.8,14.2,1.474006976,319041521,0.715181254,20.6,0.788177693,"Urangan - Wondunna",21.69
1.054725183,690.2,0.886131679,1.066953672,1.044750331,19.2,0.3,1184.8,10.1,1.048413413,401021008,1.106485701,11.6,1.091931441,"Mount Barker Region",22.99
1.252486155,655.4,1.298641254,1.03138855,1.038388215,22.8,0.29,1120.4,9.3,0.965370766,401021007,1.046342488,17.0,1.036876074,"Mount Barker",22.85
1.538140892,483.4,1.726428961,0.995823427,1.024300672,28.0,0.28,723.6,15.1,1.567429954,319041520,0.675770639,22.6,0.764763342,"Torquay - Scarness - Kawungan",22.54
1.582087775,496.2,1.588925769,1.03138855,0.937503233,28.8,0.29,768.8,15.0,1.557049623,319041519,0.717982956,20.8,0.785013592,"Point Vernon",20.63
1.472220568,490.8,1.481978842,1.03138855,0.976130365,26.8,0.29,747.0,13.7,1.422105322,319041518,0.697623918,19.4,0.776470518,"Pialba - Eli Waters",21.48
1.16459239,587.4,0.901409811,1.066953672,0.958861765,21.2,0.3,1061.8,11.4,1.183357714,319041517,0.991615899,11.8,0.929296622,"Craignish - Dundowran Beach",21.1
null,null,null,null,null,null,null,null,null,null,319021510,null,null,null,"North Burnett",null
1.560114333,449.6,1.451422578,0.995823427,1.023391798,28.4,0.28,681.8,19.9,2.065685833,319021509,0.636733584,19.0,0.711290026,"Nanango",22.52
1.241499434,497.4,1.237528724,1.173649039,1.144272002,22.6,0.33,745.8,20.4,2.117587487,319021508,0.696503237,16.2,0.786912053,"Monto - Eidsvold",25.18
1.197552552,561.4,1.023634871,1.066953672,1.05065801,21.8,0.3,927.6,15.1,1.567429954,319021507,0.866286408,13.4,0.888163302,"Kingaroy Region - South",23.12
1.494194009,474.0,1.375031916,1.03138855,1.039751525,27.2,0.29,736.2,20.0,2.076066164,319021506,0.687537789,18.0,0.749892065,"Kingaroy Region - North",22.88
1.362353362,585.8,1.588925769,0.995823427,0.996580024,24.8,0.28,931.4,10.9,1.131456059,319021505,0.869835231,20.8,0.926765341,"Kingaroy",21.93
1.076698624,618.6,1.069469268,1.138083917,1.109280364,19.6,0.32,1023.2,10.2,1.058793744,401041016,0.955567327,14.0,0.978656606,"Rostrevor - Magill",24.41
1.527154171,443.8,1.359753783,1.03138855,1.047022515,27.8,0.29,691.8,22.6,2.345954765,319021504,0.646072593,17.8,0.702114131,"Gin Gin",23.04
1.285446317,517.6,1.176416195,1.066953672,1.046113641,23.4,0.3,771.8,17.5,1.816557894,319021503,0.720784659,15.4,0.818869478,"Gayndah - Mundubbera",23.02
1.560114333,508.6,1.680594564,0.995823427,0.994762277,28.4,0.28,792.4,13.9,1.442865984,319011502,0.740023016,22.0,0.804631021,"Walkervale - Avenell Heights",21.89
0.582296195,1048.8,1.130581797,1.280344407,1.460560053,10.6,0.36,1400.4,12.5,1.297541353,801051051,1.307834719,14.8,1.659254847,"Braddon",32.14
1.384326803,502.6,1.206972459,1.066953672,1.005214324,25.2,0.3,797.6,15.9,1.6504726,319011499,0.7448793,15.8,0.795138717,"Bundaberg Region - South",22.12
1.384326803,537.6,1.161138062,1.03138855,0.987945724,25.2,0.29,900.6,15.1,1.567429954,319011498,0.841071086,15.2,0.850510494,"Bundaberg Region - North",21.74
1.384326803,499.2,1.313919386,1.066953672,1.012030877,25.2,0.3,781.4,14.5,1.505147969,319011497,0.729750107,17.2,0.789759744,"Bundaberg North - Gooburrum",22.27
1.658994819,462.8,2.306997992,1.03138855,1.112006985,30.2,0.29,676.2,18.3,1.89960054,319011495,0.63150374,30.2,0.732173096,"Bundaberg",24.47
1.274459596,587.8,1.054191135,0.995823427,0.982492481,23.2,0.28,1026.4,11.3,1.172977383,319011494,0.95855581,13.8,0.929929442,"Branyan - Kensington",21.62
0.703150122,917.2,1.0847474,1.244779284,1.273786506,12.8,0.35,1557.0,6.9,0.716242827,801051050,1.454083589,14.2,1.451056966,"Ainslie",28.03
1.538140892,497.4,1.665316431,0.924693183,1.029299478,28.0,0.26,745.8,14.1,1.463626646,319011501,0.696503237,21.8,0.786912053,"Svensson Heights - Norville",22.65
1.3293932,567.8,1.268084989,1.102518795,0.990672345,24.2,0.31,923.2,12.3,1.276780691,319011493,0.862177244,16.6,0.898288427,"Bargara - Burnett Heads",21.8
1.527154171,530.4,1.650038299,0.995823427,0.96976825,27.8,0.28,855.6,11.7,1.214498706,319011492,0.799045548,21.6,0.839119728,"Ashfield - Kepnock",21.34
1.34037992,534.2,1.298641254,1.03138855,0.975221492,24.4,0.29,828.4,11.6,1.204118375,319011500,0.773643446,17.0,0.845131521,"Millbank - Avoca",21.46
1.263472876,647.8,1.40558818,0.960258305,0.969313813,23.0,0.27,1129.2,7.4,0.768144481,318021491,1.054560815,18.4,1.024852488,"Wulguru - Roseneath",21.33
0.703150122,884.0,1.0847474,1.209214162,1.203348793,12.8,0.34,1277.2,8.0,0.830426466,318021490,1.192778137,14.2,1.39853288,"Townsville City - North Ward",26.48
0.922884535,731.6,0.748628487,1.03138855,1.121550159,16.8,0.29,1260.0,8.3,0.861567458,318021489,1.176715043,9.8,1.157428343,"Townsville - South",24.68
1.021765021,734.0,1.344475651,1.102518795,1.181990261,18.6,0.31,1084.4,9.7,1.00689209,318021488,1.012722058,17.6,1.161225265,"South Townsville - Railway Estate",26.01
1.428273685,577.2,1.390310048,0.995823427,0.983401355,26.0,0.28,940.2,10.3,1.069174074,319011496,0.878053558,18.2,0.913159704,"Bundaberg East - Kalkie",21.64
0.944857977,801.6,1.054191135,0.995823427,1.078833095,17.2,0.28,1468.8,6.6,0.685101834,318021487,1.371713536,13.8,1.268171897,"Oonoonba",23.74
1.318406479,692.0,1.451422578,0.960258305,1.034298283,24.0,0.27,1279.0,8.6,0.892708451,318021480,1.194459159,19.0,1.094779132,"Kelso",22.76
1.296433038,637.0,1.512535107,0.960258305,1.037933778,23.6,0.27,1135.6,8.7,0.903088781,318021481,1.06053778,19.8,1.00776634,"Kirwan - East",22.84
0.878937653,847.8,1.268084989,1.102518795,1.184262445,16.0,0.31,1557.0,7.1,0.737003488,318021474,1.454083589,16.6,1.341262642,"Douglas",26.06
1.384326803,624.8,1.573647637,0.995823427,0.996125587,25.2,0.28,1128.6,9.7,1.00689209,318021471,1.054000474,20.6,0.988465321,"Condon - Rasmussen",21.92
null,null,null,null,null,null,null,null,null,null,318011466,null,null,null,"Palm Island",null
1.153605669,650.0,1.695872696,1.138083917,1.168357155,21.0,0.32,961.0,11.8,1.224879037,318021479,0.897478696,22.2,1.028333,"Hyde Park - Pimlico",25.71
1.120645507,602.0,0.962522341,1.03138855,1.037933778,20.4,0.29,968.2,11.3,1.172977383,318011465,0.904202782,12.6,0.952394563,"Ingham Region",22.84
1.263472876,530.4,1.40558818,1.066953672,1.068381047,23.0,0.3,791.6,12.6,1.307921683,318011464,0.739275895,18.4,0.839119728,"Ingham",23.51
1.098672066,584.8,1.023634871,1.102518795,1.13154777,20.0,0.31,994.6,14.6,1.5155283,318011463,0.928857763,13.4,0.92518329,"Dalrymple",24.9
1.3293932,592.4,1.46670071,0.995823427,1.05065801,24.2,0.28,952.4,12.3,1.276780691,318011462,0.889447148,19.2,0.937206876,"Charters Towers",23.12
1.142618948,692.0,1.604203902,1.102518795,1.115188043,20.8,0.31,955.4,11.3,1.172977383,318021478,0.892248851,21.0,1.094779132,"Hermit Park - Rosslea",24.54
1.197552552,605.8,1.100025533,1.066953672,1.047931389,21.8,0.3,1021.8,12.4,1.287161022,318011461,0.954259866,14.4,0.958406356,"Burdekin",23.06
1.263472876,594.8,1.329197519,1.03138855,1.025209546,23.0,0.29,929.8,10.5,1.089934736,318011460,0.86834099,17.4,0.941003798,"Ayr",22.56
1.461233847,549.0,1.680594564,0.924693183,0.986127976,26.6,0.26,849.6,12.5,1.297541353,317011459,0.793442143,22.0,0.868545872,"Wilsonton",21.7
1.043738462,694.0,0.993078606,1.066953672,1.016575246,19.0,0.3,1140.2,7.7,0.799285473,317011455,1.064833724,13.0,1.097943234,"Rangeville",22.37
1.450247127,584.8,1.802819623,1.03138855,1.033843846,26.4,0.29,891.6,12.7,1.318302014,317011454,0.832665978,23.6,0.92518329,"North Toowoomba - Harlaxton",22.75
0.889924373,800.8,0.656959693,1.102518795,1.022482925,16.2,0.31,1509.8,6.9,0.716242827,317011452,1.41000347,8.6,1.266906256,"Middle Ridge",22.5
1.230512714,618.6,1.023634871,1.03138855,1.022028488,22.4,0.29,1164.4,9.8,1.01727242,317011451,1.087434124,13.4,0.978656606,"Lockyer Valley - West",22.49
0.988804859,739.6,0.718072223,1.03138855,0.941138728,18.0,0.29,1393.0,6.8,0.705862496,317011450,1.300923853,9.4,1.170084749,"Highfields",20.71
1.197552552,688.4,1.023634871,0.924693183,0.870701015,21.8,0.26,1253.4,8.1,0.840806796,317011449,1.170551298,13.4,1.08908375,"Gowrie (Qld)",19.16
1.549127613,551.4,1.726428961,1.066953672,1.052930194,28.2,0.3,902.6,11.9,1.235259368,317011448,0.842938887,22.6,0.872342794,"Gatton",23.17
1.263472876,605.8,1.436144445,1.03138855,1.036570467,23.0,0.29,987.2,11.0,1.14183639,317011446,0.921946897,18.8,0.958406356,"Darling Heights",22.81
1.098672066,722.2,0.931966076,0.960258305,0.887515179,20.0,0.27,1317.8,6.9,0.716242827,317011445,1.230694511,12.2,1.142557066,"Cambooya - Wyreema",19.53
1.153605669,618.6,0.947244209,1.102518795,1.026572856,21.0,0.31,1125.0,11.6,1.204118375,316061444,1.050638431,12.4,0.978656606,"Palmwoods",22.59
1.131632228,589.2,0.947244209,1.138083917,1.045659204,20.6,0.32,948.6,12.7,1.318302014,316061443,0.885898325,12.4,0.932144313,"Maroochy Hinterland",23.01
1.274459596,618.6,1.054191135,1.03138855,0.996125587,23.2,0.29,1132.4,11.1,1.152216721,316061442,1.057549297,13.8,0.978656606,"Landsborough",21.92
1.307419758,599.4,1.054191135,0.995823427,0.967496065,23.8,0.28,1063.6,11.0,1.14183639,316061441,0.99329692,13.8,0.948281231,"Glass House Mountains",21.29
1.186565831,560.6,1.023634871,1.209214162,0.999761082,21.6,0.34,870.4,13.7,1.422105322,316061440,0.812867281,13.4,0.886897661,"Caloundra Hinterland",22.0
1.373340082,596.8,1.206972459,0.995823427,0.93068668,25.0,0.28,1038.2,10.9,1.131456059,316061439,0.969575839,15.8,0.944167899,"Beerwah",20.48
1.285446317,540.2,1.206972459,1.03138855,1.034298283,23.4,0.29,856.6,12.5,1.297541353,316051438,0.799979449,15.8,0.854623826,"Tewantin",22.76
1.076698624,632.2,1.115303665,1.173649039,1.097465006,19.6,0.33,1028.8,12.8,1.328682345,316051437,0.960797172,14.6,1.000172496,"Sunshine Beach",24.15
1.16459239,626.2,1.0847474,1.102518795,0.996125587,21.2,0.31,1145.2,10.0,1.038033082,316051436,1.069503228,14.2,0.990680192,"Peregian",21.92
1.065711904,589.4,1.0847474,1.173649039,1.034298283,19.4,0.33,900.6,12.4,1.287161022,316051435,0.841071086,14.2,0.932460723,"Noosaville",22.76
0.955844697,634.2,0.977800473,1.280344407,1.065199989,17.4,0.36,1003.0,12.0,1.245639698,316051434,0.93670253,12.8,1.003336598,"Noosa Heads",23.44
1.208539272,582.2,1.054191135,1.102518795,1.046568078,22.0,0.31,994.6,13.8,1.432485653,316041433,0.928857763,13.8,0.921069958,"Noosa Hinterland",23.03
1.351366641,571.0,1.344475651,1.03138855,1.043841457,24.6,0.29,929.6,12.3,1.276780691,316041432,0.86815421,17.6,0.903350989,"Nambour",22.97
1.263472876,601.8,1.115303665,1.066953672,1.075652037,23.0,0.3,1047.8,12.9,1.339062676,316041431,0.978541287,14.6,0.952078153,"Eumundi - Yandina",23.67
1.076698624,601.8,0.947244209,1.138083917,1.254245721,19.6,0.32,1051.6,12.8,1.328682345,316041430,0.982090111,12.4,0.952078153,"Diddillibah - Rosemount",27.6
1.208539272,613.0,1.054191135,0.995823427,0.96976825,22.0,0.28,1083.4,9.9,1.027652751,316041429,1.011788157,13.8,0.969797122,"Bli Bli",21.34
1.0107783,650.0,1.283363121,1.173649039,1.093375074,18.4,0.33,986.8,11.6,1.204118375,316031428,0.921573337,16.8,1.028333,"Mooloolaba - Alexandra Headland",24.06
1.219525993,615.0,1.252806857,1.066953672,0.980220297,22.2,0.3,1021.8,10.1,1.048413413,316031426,0.954259866,16.4,0.972961223,"Marcoola - Mudjimba",21.57
1.285446317,551.4,1.543091372,1.102518795,1.146544186,23.4,0.31,838.2,13.5,1.401344661,403021061,0.782795674,20.2,0.872342794,"Mitchell Park",25.23
1.219525993,623.2,1.237528724,1.066953672,1.033843846,22.2,0.3,1039.8,10.5,1.089934736,316031425,0.971070081,16.2,0.985934039,"Coolum Beach",22.75
1.131632228,579.2,1.344475651,1.102518795,1.063836679,20.6,0.31,845.8,12.3,1.276780691,316031427,0.78989332,17.6,0.916323806,"Maroochydore - Kuluin",23.41
1.219525993,613.0,1.038913003,1.066953672,0.979311423,22.2,0.3,1042.8,10.4,1.079554405,316021424,0.973871783,13.6,0.969797122,"Wurtulla - Birtinya",21.55
1.076698624,626.2,0.993078606,1.138083917,0.981129171,19.6,0.32,1035.4,9.5,0.986131428,316021423,0.966960917,13.0,0.990680192,"Parrearra - Warana",21.59
1.131632228,645.6,0.993078606,1.066953672,1.107462617,20.6,0.3,1125.0,10.8,1.121075729,318021486,1.050638431,13.0,1.021371977,"Northern Beaches",24.37
1.021765021,669.6,1.14585993,1.102518795,1.121095722,18.6,0.31,1054.6,8.4,0.871947789,318021485,0.984891813,15.0,1.059341195,"Mundingburra",24.67
1.197552552,587.8,1.222250592,1.138083917,1.052930194,21.8,0.32,940.2,11.5,1.193738044,316021422,0.878053558,16.0,0.929929442,"Moffat Beach - Battery Hill",23.17
1.252486155,618.6,1.497256975,0.960258305,1.084740774,22.8,0.27,1021.8,10.3,1.069174074,318021477,0.954259866,19.6,0.978656606,"Heatley",23.87
1.076698624,584.8,1.008356738,1.102518795,0.985673539,19.6,0.31,934.6,10.4,1.079554405,316021421,0.872823714,13.2,0.92518329,"Golden Beach - Pelican Waters",21.69
1.318406479,625.2,1.543091372,0.960258305,1.019301867,24.0,0.27,1041.0,9.4,0.975751097,318021476,0.972190762,20.2,0.989098141,"Gulliver - Currajong - Vincent",22.43
1.230512714,584.8,1.069469268,0.995823427,0.937503233,22.4,0.28,1038.2,9.9,1.027652751,316021420,0.969575839,14.0,0.92518329,"Caloundra - West",20.63
1.098672066,517.0,1.634760166,1.138083917,1.062018931,20.0,0.32,729.2,15.4,1.598570946,316021419,0.681000484,21.4,0.817920248,"Caloundra - Kings Beach",23.37
1.032751742,620.6,1.008356738,1.209214162,1.077924221,18.8,0.34,1012.8,10.9,1.131456059,316021418,0.945854758,13.2,0.981820707,"Buddina - Minyama",23.72
1.241499434,632.2,1.802819623,1.138083917,1.206984288,22.6,0.32,937.2,13.3,1.380583999,318021475,0.875251856,23.6,1.000172496,"Garbutt - West End",26.56
1.241499434,587.8,1.054191135,0.995823427,0.944774222,22.6,0.28,1009.2,10.3,1.069174074,316021417,0.942492715,13.8,0.929929442,"Aroona - Currimundi",20.79
1.285446317,574.4,1.222250592,1.03138855,0.971585997,23.4,0.29,1038.2,9.6,0.996511759,316011416,0.969575839,16.0,0.908729962,"Sippy Downs",21.38
1.219525993,670.0,1.206972459,1.03138855,0.972040434,22.2,0.29,1234.6,8.7,0.903088781,316011415,1.152993962,15.8,1.059974015,"Mountain Creek",21.39
1.0107783,717.2,0.825019149,1.102518795,1.017029682,18.4,0.31,1277.2,7.8,0.809665804,316011414,1.192778137,10.8,1.134646812,"Buderim - South",22.38
1.043738462,801.8,1.14585993,0.960258305,1.106099306,19.0,0.27,1526.4,5.3,0.550157533,318021484,1.425506224,15.0,1.268488307,"Mount Louisa",24.34
1.021765021,615.8,0.855575414,1.138083917,1.020665177,18.6,0.32,994.6,9.4,0.975751097,316011413,0.928857763,11.2,0.974226864,"Buderim - North",22.46
1.120645507,768.4,1.206972459,0.960258305,0.999306645,20.4,0.27,1535.4,6.1,0.63320018,318021473,1.433911331,15.8,1.215647811,"Deeragun",21.99
1.098672066,641.0,1.161138062,1.03138855,1.06792661,20.0,0.29,1145.2,8.8,0.913469112,318021472,1.069503228,15.2,1.014094543,"Cranbrook",23.5
1.219525993,640.0,1.298641254,1.102518795,1.118369101,22.2,0.31,1061.0,13.4,1.39096433,315031412,0.990868778,17.0,1.012512492,"Longreach",24.61
1.252486155,566.0,1.298641254,1.102518795,1.146089749,22.8,0.31,851.8,17.7,1.837318555,315031411,0.795496725,17.0,0.895440735,"Far South West",25.22
1.318406479,584.8,1.237528724,1.066953672,1.160177292,24.0,0.3,855.6,17.2,1.785416901,315031410,0.799045548,16.2,0.92518329,"Far Central West",25.53
1.263472876,595.8,1.283363121,1.102518795,1.073834289,23.0,0.31,942.2,14.7,1.525908631,315031409,0.87992136,16.8,0.942585848,"Charleville",23.63
1.153605669,581.4,1.100025533,1.209214162,1.158813981,21.0,0.34,883.8,16.6,1.723134916,315031408,0.825381552,14.4,0.919804317,"Barcaldine - Blackall",25.5
1.076698624,605.8,1.023634871,1.173649039,1.097919443,19.6,0.33,941.6,14.8,1.536288961,315021407,0.879361019,13.4,0.958406356,"Northern Highlands",24.16
1.3293932,733.8,1.329197519,1.03138855,1.039297088,24.2,0.29,1255.2,7.3,0.75776415,315021406,1.172232319,17.4,1.160908855,"Mount Isa Region",22.87
0.955844697,889.0,1.191694327,1.066953672,1.102009374,17.4,0.3,1557.2,6.0,0.622819849,315021405,1.454270369,15.6,1.406443134,"Mount Isa",24.25
0.83499077,1064.2,0.855575414,1.03138855,1.191987872,15.2,0.29,1710.6,3.3,0.342550917,315011403,1.597530756,11.2,1.683618429,"Weipa",26.23
null,null,null,null,null,null,null,null,null,null,315011402,null,null,null,"Torres Strait Islands",null
null,null,null,null,null,null,null,null,null,null,315011401,null,null,null,"Torres",null
1.285446317,506.0,1.191694327,1.066953672,1.132911081,23.4,0.3,773.2,18.5,1.920361202,315011400,0.72209212,15.6,0.800517689,"Tablelands",24.93
null,null,null,null,null,null,null,null,null,null,315011399,null,null,null,"Northern Peninsula",null
null,null,null,null,null,null,null,null,null,null,315011398,null,null,null,"Kowanyama - Pormpuraaw",null
1.197552552,494.4,0.993078606,1.315909529,1.21970852,21.8,0.37,704.2,25.5,2.646984359,315011397,0.657652963,13.0,0.7821659,"Croydon - Etheridge",26.84
1.966622998,458.6,2.093104138,1.066953672,1.107462617,35.8,0.3,814.4,26.6,2.761167998,315011396,0.760568834,27.4,0.725528483,"Cape York",24.37
null,null,null,null,null,null,null,null,null,null,315011395,null,null,null,"Aurukun",null
1.219525993,646.2,1.130581797,0.960258305,0.990672345,22.2,0.27,1072.0,8.7,0.903088781,314031394,1.001141687,14.8,1.022321207,"Strathpine - Brendale",21.8
1.142618948,739.6,1.0847474,0.995823427,1.022482925,20.8,0.28,1319.4,7.0,0.726623157,314031393,1.232188752,14.2,1.170084749,"Petrie",22.5
1.098672066,762.6,1.130581797,0.960258305,0.986127976,20.0,0.27,1557.0,6.4,0.664341172,318021470,1.454083589,14.8,1.206471917,"Bohle Plains",21.7
0.889924373,740.4,1.023634871,1.138083917,1.114733606,16.2,0.32,1197.0,7.5,0.778524812,318021469,1.117879291,13.4,1.17135039,"Belgian Gardens - Pallarenda",24.53
0.944857977,833.8,0.916687944,1.03138855,0.983855792,17.2,0.29,1609.2,5.0,0.519016541,318021468,1.502833212,12.0,1.319113932,"Annandale",21.65
1.285446317,621.0,1.497256975,1.03138855,1.010667567,23.4,0.29,1041.0,10.4,1.079554405,314031392,0.972190762,19.6,0.982453528,"Lawnton",22.24
1.263472876,685.6,1.191694327,0.924693183,1.017029682,23.0,0.26,1294.6,7.8,0.809665804,314031391,1.209028012,15.6,1.084654007,"Bray Park",22.38
1.153605669,781.4,1.252806857,0.924693183,1.004759887,21.0,0.26,1508.8,6.7,0.695482165,318021482,1.409069569,16.4,1.236214471,"Kirwan - West",22.11
1.087685345,778.6,1.023634871,0.995823427,1.013394188,19.8,0.28,1528.6,6.1,0.63320018,314021390,1.427560805,13.4,1.231784729,"North Lakes - Mango Hill",22.3
1.098672066,763.2,0.947244209,0.995823427,0.956135144,20.0,0.28,1427.0,5.6,0.581298526,314021389,1.332676481,12.4,1.207421147,"Murrumba Downs - Griffin",21.04
